bg2010gj,bg2010ge,bg2020gj,bg2020ge,wt_pop,wt_adult,wt_hh,wt_fam,wt_hu,parea
G39003501772014,390351772014,G39003501772014,390351772014,1,1,1,1,1,1
G39003501772021,390351772021,G39003501772021,390351772021,1,1,1,1,1,1
G39003501772022,390351772022,G39003501772021,390351772021,0.70320855615,0.701877934272,0.70066518847,0.694444444444,0.7,0.631781604959
G39003501772022,390351772022,G39003501772022,390351772022,0.29679144385,0.298122065728,0.29933481153,0.305555555556,0.3,0.368218395041
G39003501772023,390351772023,G39003501772022,390351772022,0.50538935403,0.514373689601,0.511153978271,0.497499798019,0.510533507885,0.641981354241
G39003501772023,390351772023,G39003501772023,390351772023,0.49461064597,0.485626310399,0.488846021729,0.502500201981,0.489466492115,0.358018645759
G39003501773021,390351773021,G39003501773021,390351773021,1,1,1,1,1,1
G39003501773022,390351773022,G39003501773022,390351773022,1,1,1,1,1,1
G39003501773031,390351773031,G39003501773034,390351773034,0.377022653722,0.389412617839,0.382559774965,0.385106382979,0.380263157895,0.41356676584
G39003501773031,390351773031,G39003501773035,390351773035,0.622977346278,0.610587382161,0.617440225035,0.614893617021,0.619736842105,0.58643323416
G39003501773032,390351773032,G39003501773031,390351773031,0.522270742358,0.520670391061,0.503891050584,0.53795379538,0.499082568807,0.535621963284
G39003501773032,390351773032,G39003501773033,390351773033,0.477729257642,0.479329608939,0.496108949416,0.46204620462,0.500917431193,0.464378036716
G39003501773033,390351773033,G39003501773032,390351773032,0.508928571429,0.51,0.514814814815,0.5,0.517482517483,0.479551654175
G39003501773033,390351773033,G39003501773034,390351773034,0.491071428571,0.49,0.485185185185,0.5,0.482517482517,0.520448345825
G39003501773034,390351773034,G39003501773031,390351773031,0.266514806378,0.287968441815,0.285977859779,0.278260869565,0.279310344828,0.354400398647
G39003501773034,390351773034,G39003501773033,390351773033,0.100227790433,0.105522682446,0.118081180812,0.101449275362,0.11724137931,0.13158644845
G39003501773034,390351773034,G39003501773032,390351773032,0.633257403189,0.60650887574,0.59594095941,0.620289855072,0.603448275862,0.514013152903
G39003501773041,390351773041,G39003501773041,390351773041,1,1,1,1,1,1
G39003501773042,390351773042,G39003501773033,390351773033,3.08618802e-4,3.26114199e-4,2.39784764e-4,2.46077025e-4,2.29513885e-4,2.55946441e-4
G39003501773042,390351773042,G39003501773043,390351773043,0.698091693333,0.715883602011,0.708867200206,0.63215810416,0.715577201922,0.776800324391
G39003501773042,390351773042,G39003501773042,390351773042,0.301599687866,0.28379028379,0.290893015031,0.367595818815,0.284193284193,0.222943729168
G39003501774031,390351774031,G39003501774031,390351774031,1,1,1,1,1,1
G39003501774032,390351774032,G39003501774032,390351774032,1,1,1,1,1,1
G39003501774033,390351774033,G39003501774033,390351774033,1,1,1,1,1,1
G39003501774034,390351774034,G39003501774034,390351774034,1,1,1,1,1,1
G39003501774041,390351774041,G39003501774041,390351774041,1,1,1,1,1,1
G39003501774042,390351774042,G39003501774043,390351774043,0.309428950863,0.318101933216,0.353741496599,0.299516908213,0.357142857143,0.358521779675
G39003501774042,390351774042,G39003501774042,390351774042,0.690571049137,0.681898066784,0.646258503401,0.700483091787,0.642857142857,0.641478220325
G39003501774043,390351774043,G39003501774043,390351774043,0.400743494424,0.408464566929,0.406779661017,0.388268156425,0.413357400722,0.527187619371
G39003501774043,390351774043,G39003501774042,390351774042,0.599256505576,0.591535433071,0.593220338983,0.611731843575,0.586642599278,0.472812380629
G39003501774051,390351774051,G39003501774052,390351774052,0.100795755968,0.098807495741,0.099678456592,0.106280193237,0.102167182663,0.082532392289
G39003501774051,390351774051,G39003501774051,390351774051,0.303713527851,0.316865417376,0.340836012862,0.309178743961,0.340557275542,0.318137575055
G39003501774051,390351774051,G39003501774053,390351774053,0.339522546419,0.32538330494,0.299035369775,0.338164251208,0.291021671827,0.293205519857
G39003501774051,390351774051,G39003501774054,390351774054,0.255968169761,0.258943781942,0.260450160772,0.246376811594,0.266253869969,0.306124512799
G39003501774052,390351774052,G39003501774052,390351774052,0.63535439795,0.623348017621,0.589068825911,0.645484949833,0.58679245283,0.586121547367
G39003501774052,390351774052,G39003501774051,390351774051,0.269854824936,0.280837004405,0.301619433198,0.257525083612,0.298113207547,0.316032944574
G39003501774052,390351774052,G39003501774053,390351774053,0.094790777114,0.095814977974,0.109311740891,0.096989966555,0.115094339623,0.097845508059
G39003501774053,390351774053,G39003501774052,390351774052,0.209459459459,0.21528525296,0.223107569721,0.207317073171,0.224568138196,0.228690253219
G39003501774053,390351774053,G39003501774051,390351774051,0.313344594595,0.304628632939,0.284860557769,0.30487804878,0.278310940499,0.266002035188
G39003501774053,390351774053,G39003501774053,390351774053,0.214527027027,0.213132400431,0.225099601594,0.22256097561,0.224568138196,0.236597991358
G39003501774053,390351774053,G39003501774054,390351774054,0.262668918919,0.266953713671,0.266932270916,0.265243902439,0.272552783109,0.268709720235
G39003501774054,390351774054,G39003501774054,390351774054,1,1,1,1,1,1
G39003501774055,390351774055,G39003501774052,390351774052,0.031177829099,0.034379671151,0.031976744186,0.039130434783,0.029972752044,0.041457083651
G39003501774055,390351774055,G39003501774051,390351774051,0.356812933025,0.348281016442,0.334302325581,0.347826086957,0.33514986376,0.343352601156
G39003501774055,390351774055,G39003501774053,390351774053,0.369515011547,0.381165919283,0.404069767442,0.369565217391,0.400544959128,0.356776093358
G39003501774055,390351774055,G39003501774054,390351774054,0.242494226328,0.236173393124,0.229651162791,0.24347826087,0.234332425068,0.258414221834
G39003501774061,390351774061,G39003501774061,390351774061,1,1,1,1,1,1
G39003501774062,390351774062,G39003501774061,390351774061,0.267475035663,0.260707635009,0.264448336252,0.260752688172,0.258706467662,0.224634778914
G39003501774062,390351774062,G39003501774062,390351774062,0.732524964337,0.739292364991,0.735551663748,0.739247311828,0.741293532338,0.775365221086
G39003501774063,390351774063,G39003501774063,390351774063,1,1,1,1,1,1
G39003501775011,390351775011,G39003501775012,390351775012,0.498229890072,0.505925041756,0.49740784714,0.514381554193,0.499466842201,0.504086636698
G39003501775011,390351775011,G39003501775013,390351775013,0.501770109928,0.494074958244,0.50259215286,0.485618445807,0.500533157799,0.495913363302
G39003501775012,390351775012,G39003501775011,390351775011,0.530735930736,0.523545706371,0.500490677134,0.552264808362,0.494117647059,0.537708187795
G39003501775012,390351775012,G39003501775014,390351775014,0.469264069264,0.476454293629,0.499509322866,0.447735191638,0.505882352941,0.462291812205
G39003501775031,390351775031,G39003501775033,390351775033,0.532999544834,0.521313364055,0.538716814159,0.476897689769,0.552410901468,0.67713341795
G39003501775031,390351775031,G39003501775032,390351775032,0.467000455166,0.478686635945,0.461283185841,0.523102310231,0.447589098532,0.32286658205
G39003501775032,390351775032,G39003501775031,390351775031,1,1,1,1,1,1
G39003501775041,390351775041,G39003501775041,390351775041,1,1,1,1,1,1
G39003501775042,390351775042,G39003501775042,390351775042,1,1,1,1,1,1
G39003501775043,390351775043,G39003501775043,390351775043,1,1,1,1,1,1
G39003501775051,390351775051,G39003501775051,390351775051,1,1,1,1,1,1
G39003501775052,390351775052,G39003501775052,390351775052,1,1,1,1,1,1
G39003501776041,390351776041,G39003501776041,390351776041,1,1,1,1,1,1
G39003501776042,390351776042,G39003501776042,390351776042,0,0,0,0,0,0.590534989549
G39003501776042,390351776042,G39003501776043,390351776043,1,1,1,1,1,0.409465010451
G39003501776051,390351776051,G39003501776051,390351776051,0.517304860088,0.515070921986,0.520140105079,0.515114873035,0.516129032258,0.398783955055
G39003501776051,390351776051,G39003501776052,390351776052,0.482695139912,0.484929078014,0.479859894921,0.484885126965,0.483870967742,0.601216044945
G39003501776061,390351776061,G39003501776061,390351776061,0.831301951397,0.829105270037,0.839168334419,0.781517839685,0.840467317732,0.805485540565
G39003501776061,390351776061,G39003501776062,390351776062,0.168698048603,0.170894729963,0.160831665581,0.218482160315,0.159532682268,0.194514459435
G39003501776062,390351776062,G39003501776062,390351776062,1,1,1,1,1,1
G39003501776071,390351776071,G39003501776071,390351776071,1,1,1,1,1,1
G39003501776072,390351776072,G39003501776072,390351776072,0.859639726018,0.862951960721,0.857637453348,0.855537116546,0.860835086944,0.933254073732
G39003501776072,390351776072,G39003501776071,390351776071,0.135144120062,0.13283785002,0.139961741157,0.141870662717,0.136715542903,0.064609813827
G39003501776072,390351776072,G39003501751071,390351751071,0.005216153919,0.004210189259,0.002400805495,0.002592220737,0.002449370152,0.00213611244
G39003501776081,390351776081,G39003501776081,390351776081,0.700477960701,0.702442159383,0.682681564246,0.697154471545,0.678870292887,0.807850889909
G39003501776081,390351776081,G39003501776083,390351776083,0.299522039299,0.297557840617,0.317318435754,0.302845528455,0.321129707113,0.192149110091
G39003501776082,390351776082,G39003501776083,390351776083,0.427201917316,0.42281879194600003,0.481481481481,0.385395537525,0.5,0.399237490102
G39003501776082,390351776082,G39003501776084,390351776084,0.572798082684,0.577181208054,0.518518518519,0.614604462475,0.5,0.600762509898
G39003501776083,390351776083,G39003501776085,390351776085,0.6685,0.662408759124,0.694932781799,0.592841163311,0.733333333333,0.593897182378
G39003501776083,390351776083,G39003501776082,390351776082,0.3315,0.337591240876,0.305067218201,0.407158836689,0.266666666667,0.406102817622
G39003501776091,390351776091,G39003501776092,390351776092,0.129685157421,0.119496855346,0.119429590018,0.13,0.127586206897,0.323615143476
G39003501776091,390351776091,G39003501776091,390351776091,0.870314842579,0.880503144654,0.880570409982,0.87,0.872413793103,0.676384856524
G39003501776092,390351776092,G39003501776092,390351776092,1,1,1,1,1,1
G39003501781011,390351781011,G39003501781011,390351781011,1,1,1,1,1,1
G39003501781012,390351781012,G39003501781012,390351781012,1,1,1,1,1,1
G39003501781013,390351781013,G39003501781013,390351781013,1,1,1,1,1,1
G39003501781021,390351781021,G39003501781023,390351781023,0.032445355191,0.032258064516,0.024137931034,0.038888888889,0.023199023199,0.070678351388
G39003501781021,390351781021,G39003501781025,390351781025,0.344945355191,0.335986594051,0.286896551724,0.386111111111,0.275946275946,0.331922805587
G39003501781021,390351781021,G39003501781021,390351781021,0.431352459016,0.433598659405,0.484137931034,0.4,0.507326007326,0.193877749385
G39003501781021,390351781021,G39003501781024,390351781024,0.191256830601,0.198156682028,0.204827586207,0.175,0.193528693529,0.40352109364
G39003501781022,390351781022,G39003501781022,390351781022,0.863787375415,0.867803837953,0.861344537815,0.884393063584,0.861111111111,0.841783403561
G39003501781022,390351781022,G39003501781024,390351781024,0.136212624585,0.132196162047,0.138655462185,0.115606936416,0.138888888889,0.158216596439
G39003501781023,390351781023,G39003501781023,390351781023,0.860025220681,0.866336633663,0.878594249201,0.870535714286,0.872340425532,0.799828130441
G39003501781023,390351781023,G39003501781022,390351781022,0.139974779319,0.133663366337,0.121405750799,0.129464285714,0.127659574468,0.200171869559
G39003501782011,390351782011,G39003501782011,390351782011,1,1,1,1,1,1
G39003501782012,390351782012,G39003501782012,390351782012,1,1,1,1,1,1
G39003501782013,390351782013,G39003501782013,390351782013,0.999997591376,0.999997183825,0.999998512637,0.999996657913,0.999998570138,0.999945498229
G39003501782013,390351782013,G39003501782051,390351782051,2.408624e-6,2.816175e-6,1.487363e-6,3.342087e-6,1.429862e-6,5.4501771e-5
G39003501782041,390351782041,G39003501782043,390351782043,0.233620366904,0.218197498922,0.194334650856,0.287477954145,0.186938286399,0.498512130589
G39003501782041,390351782041,G39003501782044,390351782044,0.092100336952,0.087106511427,0.061923583663,0.118165784832,0.059916117436,0.145694635972
G39003501782041,390351782041,G39003501782042,390351782042,0.419692998877,0.420439844761,0.436100131752,0.391534391534,0.447573397244,0.144546568223
G39003501782041,390351782041,G39003501782041,390351782041,0.254586297267,0.27425614489,0.307641633729,0.202821869489,0.305572198922,0.211246665215
G39003501782042,390351782042,G39003501782044,390351782044,0.810440952864,0.819813829787,0.844743276284,0.806,0.844587352626,0.600722853808
G39003501782042,390351782042,G39003501782041,390351782041,0.189559047136,0.180186170213,0.155256723716,0.194,0.155412647374,0.399277146192
G39003501782051,390351782051,G39003501782051,390351782051,0.775988286969,0.795535714286,0.768,0.756923076923,0.768939393939,0.772642650589
G39003501782051,390351782051,G39003501782052,390351782052,0.224011713031,0.204464285714,0.232,0.243076923077,0.231060606061,0.227357349411
G39003501782052,390351782052,G39003501782051,390351782051,0.327814569536,0.345303867403,0.3515625,0.316872427984,0.356783919598,0.347994460551
G39003501782052,390351782052,G39003501782052,390351782052,0.672185430464,0.654696132597,0.6484375,0.683127572016,0.643216080402,0.652005539449
G39003501782061,390351782061,G39003501782061,390351782061,0.568659127625,0.600823045267,0.607843137255,0.588235294118,0.614814814815,0.681781209944
G39003501782061,390351782061,G39003501782062,390351782062,0.431340872375,0.399176954733,0.392156862745,0.411764705882,0.385185185185,0.318218790056
G39003501782062,390351782062,G39003501782061,390351782061,0.145400593472,0.136363636364,0.125,0.150259067358,0.129963898917,0.157048745957
G39003501782062,390351782062,G39003501782063,390351782063,0.473293768546,0.50395256917,0.518939393939,0.497409326425,0.512635379061,0.54908701755
G39003501782062,390351782062,G39003501782062,390351782062,0.381305637982,0.359683794466,0.356060606061,0.352331606218,0.357400722022,0.293864236493
G39003501782063,390351782063,G39003501782061,390351782061,0.540767386091,0.544072948328,0.553008595989,0.525862068966,0.556786703601,0.328647226184
G39003501782063,390351782063,G39003501782063,390351782063,0.459232613909,0.455927051672,0.446991404011,0.474137931034,0.443213296399,0.671352773816
G39003501782064,390351782064,G39003501782062,390351782062,1,1,1,1,1,1
G39003501791011,390351791011,G39003501791011,390351791011,1,1,1,1,1,0.986018622423
G39003501791011,390351791011,G39003501791012,390351791012,0,0,0,0,0,0.013981377577
G39003501791012,390351791012,G39003501791012,390351791012,1,1,1,1,1,1
G39003501791021,390351791021,G39003501791021,390351791021,1,1,1,1,1,1
G39003501791022,390351791022,G39003501791022,390351791022,1,1,1,1,1,1
G39003501801021,390351801021,G39003501801021,390351801021,1,1,1,1,1,1
G39003501801022,390351801022,G39003501801023,390351801023,0.990987210441,0.990618634039,0.990826080628,0.989527800022,0.990588801415,0.980791841045
G39003501801022,390351801022,G39003501851042,390351851042,0.009012789559,0.009381365961,0.009173919372,0.010472199978,0.009411198585,0.019208158955
